low,high,open,close,volume,base_currency,quote_currency,date
19.88,21.5,20.48,21.01,61748.689702,REP,USD,2021-01-18
19.12,21.0,20.06,20.48,49679.729732,REP,USD,2021-01-17
19.35,20.62,19.47,20.07,55155.616945,REP,USD,2021-01-16
18.5,20.75,19.66,19.48,53265.683982,REP,USD,2021-01-15
18.98,21.0,19.51,19.65,69405.639493,REP,USD,2021-01-14
17.89,19.79,18.3,19.51,38830.239044,REP,USD,2021-01-13
17.94,21.88,18.48,18.38,123629.111059,REP,USD,2021-01-12
17.0,20.56,20.46,18.49,96694.683085,REP,USD,2021-01-11
18.94,22.35,20.74,20.56,133293.050181,REP,USD,2021-01-10
18.03,21.0,18.65,20.71,66118.955172,REP,USD,2021-01-09
17.41,19.73,19.33,18.61,81454.294415,REP,USD,2021-01-08
18.1,21.6,19.43,19.39,135316.425294,REP,USD,2021-01-07
18.0,20.13,18.29,19.43,83054.669975,REP,USD,2021-01-06
17.0,21.61,17.17,18.19,173333.565721,REP,USD,2021-01-05
16.52,18.4,17.19,17.13,71611.246554,REP,USD,2021-01-04
16.1,17.49,16.77,17.19,57736.188698,REP,USD,2021-01-03
16.43,17.5,16.94,16.75,47271.197235,REP,USD,2021-01-02
16.23,17.49,16.76,16.93,41302.056823,REP,USD,2021-01-01
22.2225,22.7265,22.4333,22.3518,33781.88,FIL,USD,2021-01-26
22.3546,23.0485,22.7234,22.4103,140914.046,FIL,USD,2021-01-25
22.4501,23.2001,22.7219,22.7233,125062.792,FIL,USD,2021-01-24
22.1325,23.5881,22.2429,22.7293,244677.92,FIL,USD,2021-01-23
20.639,23.2111,21.2908,22.2718,475227.444,FIL,USD,2021-01-22
20.9327,22.7441,22.3628,21.3136,227415.901,FIL,USD,2021-01-21
21.7596,23.0973,22.6716,22.3628,244171.848,FIL,USD,2021-01-20
22.663,24.2567,23.7957,22.6716,333212.189,FIL,USD,2021-01-19
23.5143,24.9046,24.3777,23.7908,293716.283,FIL,USD,2021-01-18
22.3732,26.1107,22.8306,24.3273,996820.145,FIL,USD,2021-01-17
21.507,25.0308,21.5502,22.8306,626785.462,FIL,USD,2021-01-16
21.192,22.2598,21.5603,21.5415,203705.249,FIL,USD,2021-01-15
21.3663,22.3297,21.7273,21.5627,196125.781,FIL,USD,2021-01-14
20.9356,21.9193,21.0084,21.6968,165914.85,FIL,USD,2021-01-13
20.9342,22.0216,21.6598,21.0025,154457.247,FIL,USD,2021-01-12
20.7177,23.5483,23.4106,21.6727,386255.315,FIL,USD,2021-01-11
22.0017,24.3876,22.0916,23.4112,642335.755,FIL,USD,2021-01-10
21.3757,22.7,21.6496,22.0729,168676.424,FIL,USD,2021-01-09
21.2,22.3,22.1,21.6131,208176.111,FIL,USD,2021-01-08
21.8023,23.0127,22.0344,22.0607,407817.715,FIL,USD,2021-01-07
21.5598,22.6399,21.6999,22.0,247440.237,FIL,USD,2021-01-06
20.9982,22.4718,21.4189,21.6921,227001.842,FIL,USD,2021-01-05
20.9356,23.0461,21.4788,21.4181,268951.44,FIL,USD,2021-01-04
20.9555,21.9842,21.7722,21.4395,183717.773,FIL,USD,2021-01-03
21.373,23.2216,22.2843,21.8066,185850.27,FIL,USD,2021-01-02
21.9727,25.0012,24.3952,22.2843,252199.273,FIL,USD,2021-01-01
2.595,2.675,2.646,2.628,549128.6,EOS,USD,2021-01-26
2.633,2.77,2.716,2.648,2191428.0,EOS,USD,2021-01-25
2.645,2.775,2.701,2.717,1832055.5,EOS,USD,2021-01-24
2.571,2.784,2.624,2.702,3077511.1,EOS,USD,2021-01-23
2.427,2.68,2.544,2.625,3118584.9,EOS,USD,2021-01-22
2.494,2.784,2.779,2.543,2897038.7,EOS,USD,2021-01-21
2.659,2.827,2.79,2.778,1951838.2,EOS,USD,2021-01-20
2.784,2.929,2.816,2.791,3395284.7,EOS,USD,2021-01-19
2.703,2.834,2.762,2.814,2087669.4,EOS,USD,2021-01-18
2.682,2.812,2.776,2.763,2538441.4,EOS,USD,2021-01-17
2.707,2.88,2.767,2.777,3946291.9,EOS,USD,2021-01-16
2.579,2.937,2.808,2.766,5668811.7,EOS,USD,2021-01-15
2.693,2.856,2.77,2.807,4459116.6,EOS,USD,2021-01-14
2.516,2.803,2.593,2.771,4407645.1,EOS,USD,2021-01-13
2.528,2.778,2.671,2.597,4702312.7,EOS,USD,2021-01-12
2.366,3.078,3.064,2.674,12101711.6,EOS,USD,2021-01-11
2.85,3.936,3.637,3.061,14615592.5,EOS,USD,2021-01-10
3.017,3.749,3.117,3.628,7007357.0,EOS,USD,2021-01-09
2.868,3.256,3.201,3.111,4471817.9,EOS,USD,2021-01-08
3.054,3.46,3.381,3.2,7667461.6,EOS,USD,2021-01-07
2.855,3.468,2.898,3.38,8194328.6,EOS,USD,2021-01-06
2.708,2.96,2.824,2.896,3204864.1,EOS,USD,2021-01-05
2.6,3.134,2.804,2.82,4977374.1,EOS,USD,2021-01-04
2.578,2.85,2.634,2.804,4090561.1,EOS,USD,2021-01-03
2.556,2.727,2.644,2.633,2356582.4,EOS,USD,2021-01-02
2.571,2.737,2.595,2.645,1720057.5,EOS,USD,2021-01-01
950.82,1008.48,964.12,982.82,3388.23882722,ETH,GBP,2021-01-26
948.12,1076.99,1015.58,965.65,30135.51564494,ETH,GBP,2021-01-25
894.37,1020.0,902.84,1015.55,20796.07258639,ETH,GBP,2021-01-24
876.06,931.83,901.67,903.57,12439.30822746,ETH,GBP,2021-01-23
755.03,934.36,810.09,902.69,37252.0476806,ETH,GBP,2021-01-22
784.05,1016.97,1008.52,809.11,45854.96166673,ETH,GBP,2021-01-21
901.02,1032.45,1003.0,1007.34,34455.5342758,ETH,GBP,2021-01-20
920.03,1059.82,925.88,1004.44,47002.25222877,ETH,GBP,2021-01-19
872.6,927.52,907.09,925.88,13249.77878064,ETH,GBP,2021-01-18
860.33,930.99,903.29,908.03,19124.52286665,ETH,GBP,2021-01-17
849.32,950.0,861.59,904.45,30379.02922832,ETH,GBP,2021-01-16
786.76,916.0,900.89,861.58,32608.18146349,ETH,GBP,2021-01-15
797.72,911.98,829.35,901.72,29751.03286278,ETH,GBP,2021-01-14
722.0,838.0,768.16,828.42,27480.39342055,ETH,GBP,2021-01-13
735.25,849.94,806.59,768.16,44536.73156243,ETH,GBP,2021-01-12
621.02,932.82,928.32,805.92,137701.56203166,ETH,GBP,2021-01-11
830.0,996.45,945.33,929.78,47074.5772267,ETH,GBP,2021-01-10
867.43,963.98,899.24,943.9,28838.75791411,ETH,GBP,2021-01-09
785.57,939.0,906.38,900.06,54705.11697074,ETH,GBP,2021-01-08
845.77,957.77,889.39,905.0,44302.0624851,ETH,GBP,2021-01-07
777.77,893.0,809.83,889.18,48448.04321486,ETH,GBP,2021-01-06
718.48,837.32,768.95,809.16,52401.21754125,ETH,GBP,2021-01-05
640.0,856.69,717.95,766.93,94526.9412455,ETH,GBP,2021-01-04
564.0,744.79,568.61,717.54,71319.39683253,ETH,GBP,2021-01-03
525.78,579.0,535.16,568.7,26510.95320663,ETH,GBP,2021-01-02
526.18,548.17,539.35,535.59,10031.90088885,ETH,GBP,2021-01-01
0.999307,1.00125,1.000174,1.000519,2421425.17653,DAI,USD,2021-01-26
0.999573,1.003,1.001401,1.000174,8900672.55192,DAI,USD,2021-01-25
0.999965,1.00326,1.00221,1.001401,6613282.80611,DAI,USD,2021-01-24
1.000202,1.0034,1.001433,1.002568,6955115.63812,DAI,USD,2021-01-23
0.99935,1.006,1.001116,1.001437,20362605.02281,DAI,USD,2021-01-22
0.998287,1.0017,1.000983,1.001122,19989669.8742,DAI,USD,2021-01-21
0.999,1.00209,1.000519,1.000983,12654499.56466,DAI,USD,2021-01-20
0.999941,1.002152,1.001305,1.000511,10219948.56293,DAI,USD,2021-01-19
0.9995,1.0024,1.000497,1.001305,9572456.03643,DAI,USD,2021-01-18
0.9995,1.0019,1.000286,1.000859,10212614.81908,DAI,USD,2021-01-17
0.999677,1.0025,1.000373,1.000134,11530488.59847,DAI,USD,2021-01-16
0.9995,1.0034,1.002108,1.000371,18953542.90882,DAI,USD,2021-01-15
0.999301,1.003653,0.999785,1.001064,13002940.78713,DAI,USD,2021-01-14
0.9989,1.002,0.999606,0.999785,15278954.33751,DAI,USD,2021-01-13
0.997,1.001901,0.999638,0.9995,20324021.02711,DAI,USD,2021-01-12
0.998,1.05,0.999737,1.000481,52164816.35561,DAI,USD,2021-01-11
0.9985,1.05,1.002692,1.000107,22189804.96963,DAI,USD,2021-01-10
0.9986,1.00475,1.000763,1.002209,9477789.71018,DAI,USD,2021-01-09
0.999004,1.0025,1.001158,1.000796,18292606.97569,DAI,USD,2021-01-08
0.999,1.003664,1.001588,1.001727,16452863.74024,DAI,USD,2021-01-07
1.0,1.01,1.003438,1.002212,18067845.89264,DAI,USD,2021-01-06
0.9998,1.007,1.001723,1.003409,12901766.94882,DAI,USD,2021-01-05
0.9998,1.009,1.003419,1.001753,14195076.51604,DAI,USD,2021-01-04
0.998346,1.009943,1.000078,1.003419,9288880.41153,DAI,USD,2021-01-03
0.998502,1.00652,1.005329,1.000689,9874022.28121,DAI,USD,2021-01-02
1.00211,1.007758,1.003932,1.004911,3906673.79687,DAI,USD,2021-01-01
1350.0,1419.0767,1365.8438,1378.6676,1076.791915,MKR,USD,2021-01-26
1338.2992,1543.5,1460.0,1363.8559,4917.530343,MKR,USD,2021-01-25
1365.5565,1476.2277,1380.5417,1458.0789,5713.25722,MKR,USD,2021-01-24
1347.8244,1468.5954,1407.8777,1380.7121,5758.50147,MKR,USD,2021-01-23
1062.4765,1448.0,1150.8709,1409.8889,10493.349239,MKR,USD,2021-01-22
1125.0004,1421.8372,1417.5079,1150.6986,6197.078873,MKR,USD,2021-01-21
1265.013,1443.6947,1405.1065,1417.5079,6793.027744,MKR,USD,2021-01-20
1400.0,1535.0,1426.7098,1405.4333,7160.687663,MKR,USD,2021-01-19
1369.2042,1461.7069,1445.039,1424.7871,5960.4051,MKR,USD,2021-01-18
1420.2636,1514.683,1482.1824,1445.2988,6277.927715,MKR,USD,2021-01-17
1450.0,1619.4657,1469.5308,1481.7902,8027.059471,MKR,USD,2021-01-16
1335.3011,1642.4227,1607.0,1475.2011,11969.627259,MKR,USD,2021-01-15
1475.0015,1753.7862,1547.7024,1603.9636,14726.988823,MKR,USD,2021-01-14
1375.0,1581.3076,1486.2179,1545.8776,12838.442882,MKR,USD,2021-01-13
1280.0001,1650.0,1411.3762,1486.2402,29196.808699,MKR,USD,2021-01-12
1060.0,1505.2772,1488.6054,1410.0,31030.242281,MKR,USD,2021-01-11
1415.2259,1999.0,1602.6556,1488.6054,55593.471964,MKR,USD,2021-01-10
1026.2268,1618.6918,1038.8854,1602.9773,36362.926408,MKR,USD,2021-01-09
951.8627,1125.0,1056.5821,1038.8882,13890.482429,MKR,USD,2021-01-08
1001.0201,1196.6462,1038.6157,1056.8984,29027.96876,MKR,USD,2021-01-07
744.204,1253.8904,767.9057,1038.6147,45111.153937,MKR,USD,2021-01-06
653.69,780.0,688.8976,767.9057,6960.930829,MKR,USD,2021-01-05
628.578,755.55,675.5844,689.147,9701.960779,MKR,USD,2021-01-04
607.3675,708.0,610.9099,675.5844,12001.636789,MKR,USD,2021-01-03
569.7424,618.0,582.3808,610.7415,6770.90497,MKR,USD,2021-01-02
552.3804,600.0,585.7854,582.2936,5070.772207,MKR,USD,2021-01-01
180.0,197.813,180.0,190.921,1170.186,AAVE,GBP,2021-01-26
174.692,205.0,194.113,180.728,8981.308,AAVE,GBP,2021-01-25
155.113,242.267,157.025,193.458,14271.982,AAVE,GBP,2021-01-24
135.767,161.271,137.0,156.64,5693.086,AAVE,GBP,2021-01-23
106.495,146.454,115.125,137.547,5040.122,AAVE,GBP,2021-01-22
112.007,144.997,143.955,116.244,5509.061,AAVE,GBP,2021-01-21
125.004,145.778,136.698,145.631,4630.404,AAVE,GBP,2021-01-20
135.481,154.243,148.0,136.035,5389.318,AAVE,GBP,2021-01-19
132.696,148.0,138.769,148.0,4011.343,AAVE,GBP,2021-01-18
128.814,146.0,133.294,138.674,5466.613,AAVE,GBP,2021-01-17
123.132,149.713,123.132,133.791,10173.775,AAVE,GBP,2021-01-16
102.605,123.138,107.553,122.926,5478.072,AAVE,GBP,2021-01-15
101.586,113.2,107.442,108.0,3426.992,AAVE,GBP,2021-01-14
87.286,108.576,91.497,107.117,5775.524,AAVE,GBP,2021-01-13
79.807,99.556,84.0,92.548,11821.847,AAVE,GBP,2021-01-12
65.001,93.371,92.23,84.515,19310.608,AAVE,GBP,2021-01-11
80.001,103.292,87.488,93.473,12265.19,AAVE,GBP,2021-01-10
78.623,88.103,81.59,87.429,7459.361,AAVE,GBP,2021-01-09
74.4,87.734,85.219,81.896,14781.504,AAVE,GBP,2021-01-08
79.492,95.0,84.99,86.078,12786.818,AAVE,GBP,2021-01-07
79.7,88.738,88.386,85.111,8238.205,AAVE,GBP,2021-01-06
72.44,91.238,84.869,87.74,15496.221,AAVE,GBP,2021-01-05
62.382,85.305,69.619,84.218,12805.348,AAVE,GBP,2021-01-04
59.852,69.662,62.924,68.856,11270.561,AAVE,GBP,2021-01-03
60.218,67.5,66.909,62.798,5527.404,AAVE,GBP,2021-01-02
62.386,66.801,64.147,66.801,8296.068,AAVE,GBP,2021-01-01
98.25,102.17,100.45,99.81,4354.60880671,LTC,GBP,2021-01-26
100.13,107.71,103.01,100.48,18465.83468523,LTC,GBP,2021-01-25
98.05,104.24,100.75,103.01,12660.53432176,LTC,GBP,2021-01-24
98.71,105.0,100.37,100.86,11415.39367303,LTC,GBP,2021-01-23
89.22,104.43,94.0,100.9,26279.80173017,LTC,GBP,2021-01-22
91.32,109.98,109.67,94.18,31272.69512526,LTC,GBP,2021-01-21
101.8,114.58,111.26,109.74,27359.99062556,LTC,GBP,2021-01-20
110.45,122.0,111.99,111.48,25315.57160076,LTC,GBP,2021-01-19
102.0,114.35,105.61,111.71,18274.42314682,LTC,GBP,2021-01-18
100.55,108.29,105.67,105.4,17647.92640223,LTC,GBP,2021-01-17
102.74,112.42,105.94,105.85,25090.66085769,LTC,GBP,2021-01-16
96.0,113.39,111.02,106.58,26324.21588471,LTC,GBP,2021-01-15
105.34,114.99,108.21,111.02,26096.51277472,LTC,GBP,2021-01-14
92.18,108.99,96.61,108.27,27562.18196322,LTC,GBP,2021-01-13
93.06,108.99,103.24,97.75,55192.99684883,LTC,GBP,2021-01-12
77.01,126.37,126.37,103.24,139470.6608204,LTC,GBP,2021-01-11
118.01,137.0,131.54,126.18,50598.98521079,LTC,GBP,2021-01-10
120.83,132.0,127.93,131.38,26681.09342084,LTC,GBP,2021-01-09
111.27,134.32,126.14,127.33,46265.24349127,LTC,GBP,2021-01-08
119.1,133.94,124.34,126.0,38484.76221516,LTC,GBP,2021-01-07
114.1,125.27,116.71,124.28,29888.55688933,LTC,GBP,2021-01-06
108.11,120.5,114.9,116.68,27014.10154224,LTC,GBP,2021-01-05
102.02,128.0,118.48,113.79,59109.20265859,LTC,GBP,2021-01-04
99.35,120.74,100.5,118.64,69615.1698489,LTC,GBP,2021-01-03
90.61,103.96,92.1,100.5,49038.36306371,LTC,GBP,2021-01-02
90.04,97.73,91.46,92.39,14766.09299378,LTC,GBP,2021-01-01
28917.62,30206.29,29341.37,29705.14,195.769421,YFI,USD,2021-01-26
29276.16,33309.05,32217.66,29322.09,523.925198,YFI,USD,2021-01-25
30280.0,33011.47,30574.77,32226.27,588.307964,YFI,USD,2021-01-24
29623.0,31596.96,30853.81,30620.38,515.423385,YFI,USD,2021-01-23
26001.0,32117.59,27939.89,30800.0,1051.876158,YFI,USD,2021-01-22
26658.0,34269.15,34123.45,27895.0,1287.825195,YFI,USD,2021-01-21
31377.92,35465.32,34417.95,34063.34,971.226585,YFI,USD,2021-01-20
33800.88,38500.0,37950.0,34450.0,874.107471,YFI,USD,2021-01-19
34510.83,40172.87,34563.64,37981.44,1524.655759,YFI,USD,2021-01-18
32296.77,36777.7,33817.04,34617.5,1580.465983,YFI,USD,2021-01-17
30263.17,35234.07,30263.17,33817.04,1517.853504,YFI,USD,2021-01-16
28494.45,33626.72,32889.22,30246.61,1393.931362,YFI,USD,2021-01-15
31165.44,34184.53,33626.73,32890.45,1116.459845,YFI,USD,2021-01-14
28210.0,33900.0,29703.68,33622.1,1395.354031,YFI,USD,2021-01-13
28100.0,32286.87,30112.78,29710.09,1635.317715,YFI,USD,2021-01-12
25200.21,34049.8,33977.18,30135.76,2903.287944,YFI,USD,2021-01-11
30880.48,38326.8,35916.73,33945.48,1663.009387,YFI,USD,2021-01-10
33559.68,39900.0,35000.79,35813.52,2561.971842,YFI,USD,2021-01-09
27080.0,38540.6,33057.59,34967.44,4111.104924,YFI,USD,2021-01-08
24192.94,37317.24,24858.8,33057.62,4709.316775,YFI,USD,2021-01-07
22790.0,25650.82,23883.03,24854.5,1185.555434,YFI,USD,2021-01-06
22051.19,25000.0,23429.78,23873.57,1213.514019,YFI,USD,2021-01-05
22011.02,26895.99,23961.95,23429.78,2009.371573,YFI,USD,2021-01-04
20430.1,24980.9,21497.18,23954.25,2281.589992,YFI,USD,2021-01-03
21337.19,22380.59,21900.42,21502.08,786.079692,YFI,USD,2021-01-02
21634.14,23485.1,22802.32,21918.05,540.918037,YFI,USD,2021-01-01
7.3344,7.8297,7.4001,7.5726,23457.43,BAND,EUR,2021-01-26
7.3731,8.509,7.7107,7.4002,205969.63,BAND,EUR,2021-01-25
7.29,8.1874,7.7955,7.7032,138234.37,BAND,EUR,2021-01-24
6.8447,8.3648,7.0364,7.9051,166452.33,BAND,EUR,2021-01-23
5.9236,7.3882,6.4004,7.0427,120637.57,BAND,EUR,2021-01-22
6.2585,7.866,7.785,6.3873,120455.6,BAND,EUR,2021-01-21
7.0767,8.0383,7.8,7.7771,134633.66,BAND,EUR,2021-01-20
7.8,8.7996,8.2121,7.8443,175884.9,BAND,EUR,2021-01-19
7.7101,8.9899,8.6137,8.1909,136939.79,BAND,EUR,2021-01-18
7.6472,8.8139,8.4387,8.5994,203634.2,BAND,EUR,2021-01-17
8.1711,9.4496,8.6879,8.4418,289738.81,BAND,EUR,2021-01-16
7.1732,8.74,7.2967,8.6879,399080.84,BAND,EUR,2021-01-15
6.8697,7.5877,7.419,7.2963,160456.4,BAND,EUR,2021-01-14
6.1663,7.587,6.4282,7.3898,146850.55,BAND,EUR,2021-01-13
6.1798,7.1445,6.5515,6.4459,131290.47,BAND,EUR,2021-01-12
5.2,7.4175,7.4175,6.5515,276217.19,BAND,EUR,2021-01-11
6.65,8.6576,8.0608,7.4021,258821.38,BAND,EUR,2021-01-10
7.9101,9.5,8.49,8.0623,487079.43,BAND,EUR,2021-01-09
6.204,8.8299,6.9442,8.4854,511183.33,BAND,EUR,2021-01-08
6.36,7.8164,7.2223,6.9105,241616.94,BAND,EUR,2021-01-07
5.6756,7.75,6.048,7.2039,423348.6,BAND,EUR,2021-01-06
5.1104,6.32,5.5093,6.0479,266856.18,BAND,EUR,2021-01-05
4.7,5.7088,5.2561,5.5005,221517.52,BAND,EUR,2021-01-04
4.58,5.3217,4.9098,5.2344,345971.69,BAND,EUR,2021-01-03
4.0358,4.9099,4.5196,4.9095,232349.42,BAND,EUR,2021-01-02
4.37,4.7254,4.38,4.5296,92434.76,BAND,EUR,2021-01-01
15.25,16.4055,15.4646,15.7677,296683.701,SNX,USD,2021-01-26
15.3906,18.3,17.4979,15.4653,1254525.306,SNX,USD,2021-01-25
14.4772,17.84,14.629,17.5068,1497201.984,SNX,USD,2021-01-24
13.9873,15.5,14.2277,14.6414,744330.871,SNX,USD,2021-01-23
11.352,15.1656,12.349,14.2247,1228487.183,SNX,USD,2021-01-22
11.8,15.8072,15.7689,12.3597,1392120.92,SNX,USD,2021-01-21
13.7778,15.7823,15.1456,15.75,784502.734,SNX,USD,2021-01-20
15.15,16.8197,15.5849,15.1673,986568.076,SNX,USD,2021-01-19
14.89,15.7676,15.6518,15.5839,835356.778,SNX,USD,2021-01-18
14.5085,16.3382,15.5915,15.6829,911678.536,SNX,USD,2021-01-17
14.9062,17.11,15.15,15.5732,1369658.172,SNX,USD,2021-01-16
13.2,15.5,14.7634,15.1351,1496893.655,SNX,USD,2021-01-15
14.05,15.98,15.5,14.7629,1261779.453,SNX,USD,2021-01-14
13.7375,16.5,14.8526,15.5,2701806.21,SNX,USD,2021-01-13
12.1966,15.982,12.915,14.8312,2993474.68,SNX,USD,2021-01-12
10.35,14.1762,14.0996,12.915,2522620.399,SNX,USD,2021-01-11
12.2629,14.8031,13.187,14.0882,2307434.73,SNX,USD,2021-01-10
11.0778,13.9741,11.7984,13.1683,1446925.748,SNX,USD,2021-01-09
9.8161,12.9025,11.6262,11.7973,1980494.392,SNX,USD,2021-01-08
11.2407,13.2056,12.1504,11.6218,1224003.227,SNX,USD,2021-01-07
11.5001,13.3446,12.4683,12.143,1629105.29,SNX,USD,2021-01-06
10.4656,13.5,11.4943,12.4464,2852876.636,SNX,USD,2021-01-05
8.4704,11.5,9.5728,11.4935,2527655.901,SNX,USD,2021-01-04
8.0,9.7405,8.2073,9.6041,1238485.678,SNX,USD,2021-01-03
8.0,8.646,8.351,8.2075,970527.676,SNX,USD,2021-01-02
7.1686,8.6304,7.2554,8.341,1280085.754,SNX,USD,2021-01-01
2.142,2.204,2.176,2.169,146066.0,EOS,EUR,2021-01-26
2.172,2.28,2.233,2.182,457986.6,EOS,EUR,2021-01-25
2.178,2.287,2.218,2.231,264505.1,EOS,EUR,2021-01-24
2.12,2.286,2.15,2.222,408272.9,EOS,EUR,2021-01-23
2.001,2.207,2.093,2.154,584539.8,EOS,EUR,2021-01-22
2.053,2.293,2.293,2.094,671437.7,EOS,EUR,2021-01-21
2.201,2.327,2.303,2.292,434118.2,EOS,EUR,2021-01-20
2.298,2.413,2.327,2.301,865130.8,EOS,EUR,2021-01-19
2.24,2.349,2.295,2.33,533086.6,EOS,EUR,2021-01-18
2.226,2.319,2.295,2.289,387133.4,EOS,EUR,2021-01-17
2.24,2.38,2.296,2.295,801019.2,EOS,EUR,2021-01-16
2.13,2.42,2.311,2.284,1354264.2,EOS,EUR,2021-01-15
2.219,2.36,2.278,2.306,864228.2,EOS,EUR,2021-01-14
2.069,2.298,2.122,2.276,632591.6,EOS,EUR,2021-01-13
2.083,2.282,2.177,2.12,1161235.6,EOS,EUR,2021-01-12
1.856,2.507,2.491,2.184,2972665.3,EOS,EUR,2021-01-11
2.28,3.175,2.951,2.507,2931927.7,EOS,EUR,2021-01-10
2.468,3.046,2.55,2.944,1637359.3,EOS,EUR,2021-01-09
2.368,2.653,2.61,2.547,1478946.2,EOS,EUR,2021-01-08
2.47,2.796,2.74,2.604,1622056.3,EOS,EUR,2021-01-07
2.322,2.821,2.358,2.741,1859440.2,EOS,EUR,2021-01-06
2.213,2.407,2.304,2.351,574701.1,EOS,EUR,2021-01-05
2.007,2.399,2.177,2.301,1061856.8,EOS,EUR,2021-01-04
2.016,2.23,2.118,2.164,929661.7,EOS,EUR,2021-01-03
1.91,2.205,2.165,2.11,731215.1,EOS,EUR,2021-01-02
2.105,2.241,2.125,2.166,687657.0,EOS,EUR,2021-01-01
102.365,106.226,104.596,103.543,13436.65243576,DASH,USD,2021-01-26
104.69,113.326,106.343,104.69,56007.64074178,DASH,USD,2021-01-25
103.413,111.0,105.244,106.314,40756.0120492,DASH,USD,2021-01-24
102.078,109.908,104.933,105.395,45180.26495965,DASH,USD,2021-01-23
93.0,108.7,99.485,104.78,118473.1379836,DASH,USD,2021-01-22
99.011,121.997,121.434,99.621,65655.0689306,DASH,USD,2021-01-21
111.708,127.192,124.596,121.5,48895.90231614,DASH,USD,2021-01-20
123.268,134.613,129.595,124.635,36330.39853558,DASH,USD,2021-01-19
121.001,132.4,124.356,129.288,33575.90920525,DASH,USD,2021-01-18
120.108,127.071,124.7,124.355,25908.50134593,DASH,USD,2021-01-17
121.5,132.727,124.511,124.746,33752.96879889,DASH,USD,2021-01-16
117.0,135.99,132.75,124.34,43805.71868833,DASH,USD,2021-01-15
129.208,137.2,133.194,132.738,55041.55038674,DASH,USD,2021-01-14
119.901,137.382,128.281,133.175,60809.01411898,DASH,USD,2021-01-13
116.06,135.8,125.201,128.45,89922.66413253,DASH,USD,2021-01-12
103.803,148.558,146.8,125.413,180689.2075017,DASH,USD,2021-01-11
110.377,194.124,110.518,146.8,356776.19325425,DASH,USD,2021-01-10
94.076,111.651,96.359,110.272,62937.84915796,DASH,USD,2021-01-09
91.18,100.857,99.212,96.365,64349.25101808,DASH,USD,2021-01-08
92.049,109.0,94.5,99.096,125161.02067034,DASH,USD,2021-01-07
88.122,95.858,89.438,94.484,88805.9613417,DASH,USD,2021-01-06
85.702,90.45,89.0,89.411,45203.40463094,DASH,USD,2021-01-05
83.821,97.516,89.892,89.0,86944.935031,DASH,USD,2021-01-04
85.219,92.309,87.067,89.832,74009.89203498,DASH,USD,2021-01-03
85.0,93.99,88.29,87.115,113528.14034715,DASH,USD,2021-01-02
86.023,102.999,99.905,88.401,105354.84169236,DASH,USD,2021-01-01
0.4039,0.4279,0.405,0.4112,326676.0,ALGO,GBP,2021-01-26
0.4041,0.4629,0.411,0.407,2318702.0,ALGO,GBP,2021-01-25
0.402,0.4263,0.4078,0.4099,1442648.0,ALGO,GBP,2021-01-24
0.3668,0.4179,0.3725,0.4078,1482752.0,ALGO,GBP,2021-01-23
0.3132,0.3957,0.3363,0.3713,1684206.0,ALGO,GBP,2021-01-22
0.3288,0.4022,0.4008,0.3359,1547867.0,ALGO,GBP,2021-01-21
0.3562,0.4028,0.3837,0.4028,1423223.0,ALGO,GBP,2021-01-20
0.3775,0.4215,0.4163,0.3832,1710236.0,ALGO,GBP,2021-01-19
0.4,0.4477,0.4313,0.4179,2150211.0,ALGO,GBP,2021-01-18
0.3536,0.4343,0.3833,0.4343,2145180.0,ALGO,GBP,2021-01-17
0.3561,0.4062,0.361,0.3797,2151489.0,ALGO,GBP,2021-01-16
0.315,0.3662,0.334,0.3578,2067988.0,ALGO,GBP,2021-01-15
0.3156,0.3411,0.3329,0.3339,1733668.0,ALGO,GBP,2021-01-14
0.2782,0.3339,0.2907,0.3329,1129183.0,ALGO,GBP,2021-01-13
0.2832,0.3194,0.3101,0.2921,2784701.0,ALGO,GBP,2021-01-12
0.2643,0.3377,0.3368,0.3096,3454526.0,ALGO,GBP,2021-01-11
0.3016,0.38,0.362,0.3424,2557631.0,ALGO,GBP,2021-01-10
0.3224,0.365,0.3386,0.3616,1985190.0,ALGO,GBP,2021-01-09
0.3046,0.358,0.3488,0.3374,1281702.0,ALGO,GBP,2021-01-08
0.3219,0.3829,0.379,0.3488,2131859.0,ALGO,GBP,2021-01-07
0.338,0.3941,0.3555,0.3771,5194790.0,ALGO,GBP,2021-01-06
0.298,0.3666,0.33,0.3558,5550607.0,ALGO,GBP,2021-01-05
0.2641,0.3412,0.314,0.3275,3596166.0,ALGO,GBP,2021-01-04
0.2911,0.3246,0.2996,0.312,3422737.0,ALGO,GBP,2021-01-03
0.28,0.3399,0.2907,0.2989,3767535.0,ALGO,GBP,2021-01-02
0.2423,0.3186,0.2466,0.2904,3900299.0,ALGO,GBP,2021-01-01
16.2969,16.624,16.3921,16.3723,1024.18,FIL,GBP,2021-01-26
16.4,16.8194,16.6369,16.4102,5496.612,FIL,GBP,2021-01-25
16.4429,16.912,16.5669,16.6355,20066.555,FIL,GBP,2021-01-24
16.2383,17.258,16.2383,16.6331,27890.192,FIL,GBP,2021-01-23
15.1,17.0,15.4056,16.2383,38727.076,FIL,GBP,2021-01-22
15.2633,16.7618,16.4175,15.5151,21744.046,FIL,GBP,2021-01-21
15.9609,16.905,16.6521,16.3686,18179.506,FIL,GBP,2021-01-20
